Date,month_end_price,monthly_return,net_foreign_buy,return_3m,return_6m,return_12m,ihsg_price,stock_return_6m,ihsg_return_6m,rs_6m,rs_3m,rs_change,high_12m,drawdown,low_3m,recovery,ticker,state,month,quality_score,value_score,momentum_score,growth_score,final_score,fwd_return_3m,fwd_return_6m,volatility_3m,is_winner_3m,is_winner_6m,fwd_return_1m,recovery_norm,rs_3m_norm,rs_6m_norm,rs_change_norm,drawdown_norm,volatility_3m_norm,recovery_score,recovery_score_pctl
2025-11-30,2729.332275390625,0.1072797010763924,21315502660.460003,0.0509090943274375,0.3136363679092968,0.3545683859626505,8508.7060546875,0.3136363679092968,0.1857470534483454,0.1278893144609514,-0.0357026779345714,0.1203969202054098,2729.332275390625,0.0,2464.898681640625,0.1072797010763924,EXCL.JK,BUY,2025-11,,,,,,0.1390119005076893,0.0355716341375883,0.0771268880991529,False,False,0.2721780598958333,0.20783428578318097,-0.12810942741619324,0.4194434677728845,0.701972945613745,1.1405333947259064,-0.24210669084937836,0.1537927765411099,20.3125
2025-12-31,3750.0,0.373962428031338,217448474217.32,0.4927637403022593,0.7647784685996966,0.8363110423982223,8646.9384765625,0.7647784685996966,0.2481724727579237,0.5166059958417728,0.4200839291319651,0.3887166813808214,3750.0,0.0,2464.898681640625,0.5213607066007344,EXCL.JK,BUY,2025-12,,,,,,-0.271186440677966,,0.2005305234447961,False,False,,2.0327249037614044,1.6487224142522308,1.2617486420426114,1.7970915227108268,1.1174730004461284,1.3598545186988524,1.672478527953581,3.125
2023-01-31,20826.337890625,0.2777777844351057,93228240312.5,-0.0456430996778142,-0.174147210978031,-0.191552407919554,6839.341796875,-0.174147210978031,-0.0160810345675369,-0.158066176410494,-0.0090812801757422,0.2115775402853281,26581.041015625,-0.2164965292976013,16298.873046875,0.2777777844351058,GGRM.JK,WATCH,2023-01,,,,,,0.1915641149824273,0.2119498141005686,0.2411913559071476,False,False,0.08000001725579386,3.1932397821164216,0.0645263356101157,-0.5890755931907218,1.063228561274741,-0.14241307523928926,2.769096810976103,1.2427472539049012,5.000000000000004
2023-02-28,22637.32421875,0.0869565421264109,74801471766.62,0.2531328835654449,0.0537407979704713,-0.1429413569426585,6843.23876953125,0.0537407979704713,-0.0467154526889039,0.1004562506593753,0.2867529507964775,0.2585224270698694,26581.041015625,-0.148365776741279,16298.873046875,0.388888922175529,GGRM.JK,ACCUMULATE,2023-02,,,,,,0.0740740148978225,0.0054098592911413,0.1877693773527697,False,False,0.03846158632339036,3.329321848226805,2.19527037087447,0.3965918025426499,1.3122763720588708,0.21275511537806768,1.7051673240848713,2.0384403958532866,1.6666666666666718
2023-03-31,23542.818359375,0.0400000517673815,27121363056.94,0.444444550961693,0.1341331277943049,-0.1143003637240563,6805.27685546875,0.1341331277943049,-0.0334508959153659,0.1675840237096709,0.4510632644276576,0.0671277730502956,26496.923828125,-0.111488619883278,20826.337890625,0.1304348600803613,GGRM.JK,ACCUMULATE,2023-03,,,,,,0.0588234421453028,-0.0112475370923166,0.1259337846222337,False,False,0.08611589343621706,1.394604179363874,2.9386687483274287,0.9063544743687199,1.0533676435746677,0.5323334125087664,0.8375049627274466,1.6703400338113463,1.6666666666666718
2023-04-30,25761.2734375,0.094230650054758,114825079424.07,0.2369564717902934,0.1804979442512515,-0.0024284744356721,6915.7158203125,0.1804979442512515,-0.025803233023538,0.2063011772747895,0.2257896043188656,0.0387171535651186,26496.923828125,-0.027763614953829,22637.32421875,0.137999932702404,GGRM.JK,BUY,2023-04,,,,,,0.0252162224561546,-0.1695311216369746,0.0294357561014877,False,False,-0.05370370873368513,1.681651869834444,1.5696343116266822,1.3742274880742575,0.6422289583441704,0.8743683470554844,-0.7979450212285246,1.234659745764754,1.6666666666666718
2023-05-31,24448.30859375,-0.0509666126146836,-23681613416.89,0.0799999309768246,0.3533834277554697,-0.0773152101603775,6633.26123046875,0.3533834277554697,-0.0632724126943652,0.4166558404498349,0.1106838726211526,0.2103546631750453,26223.54296875,-0.0676962063103184,23542.818359375,0.0384614204023038,GGRM.JK,BUY,2023-05,,,,,,-0.0741572833157975,-0.2228867904454969,0.0733690862535723,False,False,0.022624454880860068,-0.16628109898166765,0.850687199771431,2.056746855426877,1.2043261623940322,0.7943512977213988,-0.29309717859316914,0.7077940997023907,13.33333333333333
2023-06-30,25014.2421875,0.0231481695995392,5108999416.43,0.062499901484355,0.5347221930964121,-0.0461150799756957,6661.87890625,0.5347221930964121,-0.0275508286916357,0.5622730217880478,0.0835714834734867,0.1456171813382129,25761.2734375,-0.0289982268078629,24448.30859375,0.0231481695995393,GGRM.JK,BUY,2023-06,,,,,,-0.0744504085368831,-0.3004418172424885,0.07260390836246,False,False,0.05348322352599655,-0.5581040238761331,0.4228530304992379,2.6498655499121058,1.0801658599443247,0.9152657405393927,-0.3041439325662315,0.5670000047071619,16.666666666666664
2023-07-31,26427.6796875,0.0565053096314194,17820077988.35,0.0258685290390159,0.2689547162007992,0.0479697915170111,6931.35888671875,0.2689547162007992,0.0134540855796669,0.2555006306211322,0.0236065699283907,-0.3067723911669155,26427.6796875,0.0,24448.30859375,0.0809614737215812,GGRM.JK,WEAK,2023-07,,,,,,-0.1997851714190737,-0.4175126608415587,0.0550089595809028,False,False,-0.16112263998181464,-0.12590990745682515,-0.055955214499898584,1.2171135806839002,-2.6655890084864677,0.9386982059280575,-0.5872693346926053,-0.1364226547681444,51.66666666666666
2023-08-31,22760.455078125,-0.1387645322154239,-63322362358.53,-0.0690376395222892,0.0054392850579492,0.0594723945478237,6953.259765625,0.0054392850579492,0.0160773282650323,-0.0106380432070831,-0.1172791490962513,-0.2661386738282154,26427.6796875,-0.1387645322154239,22760.455078125,0.0,GGRM.JK,WEAK,2023-08,,,,,,-0.1384615730301512,-0.1832718073647579,0.1044499345260834,False,False,0.02235774028775861,-0.6630772095604375,-0.8935940895584654,0.006710935587619628,-1.9945103018837698,0.12314960647337068,0.42203421102861016,-0.6229068117036629,85.0
2023-09-30,23280.96484375,0.0228690403525921,4547017062.16,-0.069291619180698,-0.011122437068828,0.1215188034527394,6939.89208984375,-0.011122437068828,0.0197810077729347,-0.0309034448417628,-0.1110235671050179,-0.0202654016346797,26427.6796875,-0.119068903549575,22760.455078125,0.022869040352592,GGRM.JK,WEAK,2023-09,,,,,,-0.2103320980754672,-0.2361809712290909,0.1043927851330325,False,False,-0.056928066563165736,-0.38291772383428885,-0.5810212770033808,-0.25747331710156496,-0.43298384770748016,0.22147938742218562,0.35646836858083747,-0.34832791158427817,50.81967213114754
2023-10-31,22027.009765625,-0.0538618174350121,858583200.5499983,-0.1665174534394129,-0.1449564859801974,0.0093771105457431,6752.2109375,-0.1449564859801974,-0.0236425103432187,-0.1213139756369786,-0.1406714465962213,-0.0904105307952157,26427.6796875,-0.1665174534394129,22027.009765625,0.0,GGRM.JK,AVOID,2023-10,,,,,,-0.181472062340096,-0.2770919321964649,0.0808512082933885,False,False,-0.10177516665847675,-0.34832151696661035,-0.54138039911157,-0.5020182276712135,-0.4974721177960293,0.2292011595588064,-0.0841041692167009,-0.42547184905896984,78.68852459016394
2023-11-30,19992.291015625,-0.0923738070509847,-22077332527.37,-0.1216216482929848,-0.1822628163023164,0.1067119526758753,7080.7412109375,-0.1822628163023164,0.067460026813557,-0.2497228431158734,-0.139955703054283,-0.1284088674788948,26427.6796875,-0.2435094093757639,19992.291015625,0.0,GGRM.JK,AVOID,2023-11,,,,,,-0.0393603397744368,-0.1296791191550361,0.0586681511535947,False,False,-0.03936033977443687,-0.4052216417183576,-0.4527982962260389,-0.9832548054890162,-0.35985630130978435,-0.31297930242750366,-0.37115064491871447,-0.527157637103972,80.64516129032258
2023-12-31,19235.1875,-0.0378697726555342,-3878584421.93,-0.1737804842240518,-0.2310305722708594,0.1801544465485596,7272.796875,-0.2310305722708594,0.0917035535090338,-0.3227341257798932,-0.221750219321726,-0.0730112826640198,26427.6796875,-0.2721575360587547,19235.1875,0.0,GGRM.JK,AVOID,2023-12,,,,,,-0.021356843460341,-0.1229281920719007,0.0280166873065257,False,False,-0.03172590773483086,-0.5302200001972722,-0.6581169176138869,-0.8513578102851223,-0.16156111102415627,-0.5435254900312358,-0.620320168271019,-0.6049607653298897,87.09677419354838
2024-01-31,18643.69921875,-0.0307503257376617,-2293722998.33,-0.1535982678935813,-0.2945389289106503,-0.1048018467451024,7207.94091796875,-0.2945389289106503,0.0399030025382125,-0.3344419314488629,-0.2210917133275421,-0.0117078056689696,26427.6796875,-0.2945389289106503,18643.69921875,0.0,GGRM.JK,AVOID,2024-01,,,,,,-0.0809328234702209,-0.2507936066997098,0.0337115947881687,False,False,0.030750325737661788,-0.5191970916139248,-0.7983768315955291,-0.7904741560545017,-0.17297966518154193,-0.6342615904113098,-0.583367176560011,-0.6290016923478918,85.48387096774194
2024-02-29,19235.1875,0.0317259077348308,3098907050.11,-0.0378697726555342,-0.1548856367776725,-0.1502888188495389,7316.11083984375,-0.1548856367776725,0.0521843115962077,-0.2070699483738802,-0.071110590515489,0.1273719830749826,26427.6796875,-0.2721575360587547,18643.69921875,0.0317259077348308,GGRM.JK,WATCH,2024-02,,,,,,-0.0868984277389306,-0.2412214045437648,0.0382916984091058,False,False,-0.021356843460341057,-0.35340299974237444,-0.2856477012165669,-0.44895757698957983,0.9463271919882781,-0.5771181147323664,-0.5704651244717936,-0.24392051893394992,50.79365079365079
2024-03-31,18832.974609375,-0.0209102661788453,-2915439587.2299995,-0.0209102661788453,-0.1910569542210836,-0.2000543723400257,7288.81298828125,-0.1910569542210836,0.0502775682849783,-0.2413345225060619,-0.0231124606793278,-0.0342645741321816,26427.6796875,-0.2873769157160328,18643.69921875,0.0101522443804846,GGRM.JK,AVOID,2024-03,,,,,,-0.0994474646759477,-0.2515722396958788,0.0335923436844893,False,False,-0.09190671765297798,-0.6268279909044154,-0.16688191851717335,-0.5957867418082409,-0.2956799204282142,-0.7630914966465148,-0.8204502200403845,-0.4688833352349847,68.25396825396825
2024-04-30,17247.787109375,-0.0841708510142045,-8202641805.559999,-0.0748731296829294,-0.2169710145454413,-0.3304761446975732,7234.19677734375,-0.2169710145454413,0.0713819287201067,-0.288352943265548,-0.0785157593428849,-0.0470184207594861,26427.6796875,-0.3473590071725815,17247.787109375,0.0,GGRM.JK,AVOID,2024-04,,,,,,-0.1571427747787035,-0.2948490083757362,0.0580294854456398,False,False,0.025401094158531867,-0.5315979672131059,-0.4070636359463294,-0.8426674280103637,-0.6004182289443337,-0.9925347937197717,-0.3508219657033423,-0.5452559860146708,80.95238095238095
2024-05-31,17697.318359375,0.0260631260781076,-3617355441.79,-0.0799508266100863,-0.1147928796382746,-0.2761332224062662,6970.73583984375,-0.1147928796382746,-0.0155358553316179,-0.0992570243066567,-0.0327433679533533,0.1890959189588913,26427.6796875,-0.3303491426927792,17247.787109375,0.0260631260781076,GGRM.JK,AVOID,2024-05,,,,,,-0.1419847272443584,-0.4580896620286647,0.055317162616174,False,False,-0.03314915489198267,-0.3191763139257471,-0.3118348648726781,-0.3444474397577029,0.6458836082687586,-0.7792885471225427,-0.42355479623201175,-0.23595996038739347,47.61904761904761
2024-06-30,17129.490234375,-0.0320855461527705,-7512077760.619999,-0.0904522206572726,-0.1094711068257068,-0.3152105066394988,7063.5771484375,-0.1094711068257068,-0.0287674370889809,-0.0807036697367258,-0.0595506403580006,0.0185533545699309,26427.6796875,-0.3518352561811524,17129.490234375,0.0,GGRM.JK,AVOID,2024-06,,,,,,-0.1383647513023902,-0.3634651978434042,0.0551447742618023,False,False,-0.1492063146799616,-0.8293346274029054,-0.30627728254208386,-0.32898531851413554,0.19095970812185398,-0.8249159962272412,-0.5379339530242403,-0.44117806117656255,79.36507936507937
2024-07-31,14905.49609375,-0.1298342280006644,-12056519729.08,-0.1358024076231699,-0.2005075860288757,-0.4359892253121209,7255.76220703125,-0.2005075860288757,0.0066345284467144,-0.2071421144755901,-0.138783447585345,-0.1264384447388643,23280.96484375,-0.3597560842607636,14905.49609375,0.0,GGRM.JK,AVOID,2024-07,,,,,,-0.1190053955298371,-0.4000000917237227,0.0787824619802071,False,False,0.038167899485982426,-0.9799217599509831,-1.253371093692181,-0.8466392590260039,-1.1482765686553653,-1.1385817274117112,-0.18458916744705495,-0.9726022815083919,95.23809523809523
2024-08-31,15496.9833984375,0.0396824970445308,6359897872.77,-0.1243315465233687,-0.1943419632152012,-0.3191268212676643,7670.73291015625,-0.1943419632152012,0.0484713911633511,-0.2428133543785524,-0.2247509407444803,-0.0356712399029622,23280.96484375,-0.3343496069666625,14905.49609375,0.0396824970445308,GGRM.JK,AVOID,2024-08,,,,,,-0.2768031193789049,-0.5521326416234837,0.0850895380343736,False,False,-0.029874176693107435,-0.45122534127713815,-1.3196219292026998,-0.9292442013932446,-0.1484213661146667,-1.2982511180733058,0.168186134986551,-0.7151265445354119,88.88888888888889
2024-09-30,15047.453125,-0.0290075985680429,3485569181.8200006,-0.1215469392776689,-0.2010049693631816,-0.3536585263544335,7527.92919921875,-0.2010049693631816,0.0328059193344574,-0.2338108886976391,-0.1872858759415046,0.0090024656809133,22027.009765625,-0.3168635559202041,14905.49609375,0.0095238045320426,GGRM.JK,AVOID,2024-09,,,,,,-0.1977401762339172,-0.5588235502400312,0.0852645476424755,False,False,-0.12966258418716436,-0.733205800488003,-1.2280791626884773,-1.4200882268216177,-0.07116895866826656,-1.5337930818185748,0.2198252287503846,-0.8575375073090558,95.23809523809523
2024-10-31,13320.3076171875,-0.1147799227859366,-3329293970.4,-0.1063492598027101,-0.22770918189573,-0.3952739042239424,7574.01904296875,-0.22770918189573,0.0469744293781535,-0.2746836112738836,-0.1502118929564112,-0.0408727225762445,19992.291015625,-0.3337278050436042,13320.3076171875,0.0,GGRM.JK,AVOID,2024-10,,,,,,-0.2511111182451784,-0.4039900506064489,0.0773884788764746,False,False,-0.09746586670708957,-0.5613481946593815,-0.9073192675688441,-1.5331881734683521,-0.2650114609843377,-1.6907219948564967,-0.004393848883529705,-0.7741784043489248,93.65079365079364
2024-11-30,12137.33203125,-0.0888099299156635,-3086473832.44,-0.2167938934183952,-0.3141711198962325,-0.3928993919824369,7114.26611328125,-0.3141711198962325,0.0205904049063372,-0.3347615248025697,-0.1442497436751258,-0.060077913528686,19235.1875,-0.3690037057735985,12137.33203125,0.0,GGRM.JK,AVOID,2024-11,,,,,,-0.21563976314415,-0.2825000015478378,0.0439841845933131,False,False,0.033898289274854054,-0.35699280214057544,-1.0837592398791882,-1.7025327507773331,-0.20742082364925143,-1.4425486155739098,-0.7330069366115411,-0.866774938787475,93.65079365079364
2024-12-31,12563.203125,0.0350877023594238,2115712008.08,-0.1650943837048836,-0.2665746059512908,-0.3468634956118831,7079.90478515625,-0.2665746059512908,0.0023115252195358,-0.2688861311708266,-0.1055794225241918,0.0658753936317431,19235.1875,-0.3468634956118832,12137.33203125,0.0350877023594237,GGRM.JK,AVOID,2024-12,,,,,,-0.3014705369084944,-0.4508196943164071,0.0800888765474174,False,False,-0.18000000917237235,0.3869516122826408,-0.5619217324570551,-1.2773584243312606,0.4749961625362621,-1.1601136375742709,0.31430951765960147,-0.22903215289899007,52.38095238095239
2025-01-31,10646.7822265625,-0.1525423794688107,-3827290243.78,-0.2007104841314091,-0.2857143325121003,-0.4289340274351233,7109.19580078125,-0.2857143325121003,-0.0202000013324539,-0.2655143311796464,-0.1393397324141932,0.0033717999911802,19235.1875,-0.4464944921091879,10646.7822265625,0.0,GGRM.JK,AVOID,2025-01,,,,,,-0.1221945278335467,-0.2064342466359774,0.0954092029246366,False,False,-0.06635064368531118,-0.4998621120355867,-0.7176127371718207,-1.1170949175573757,0.49080747518685724,-1.6208946041664551,0.864582712027096,-0.4531224195523021,77.77777777777779
2025-02-28,9984.31640625,-0.0622221631113787,-1461563881.3299997,-0.1773878822344671,-0.3557251660180084,-0.4809348021042166,6270.59716796875,-0.3557251660180084,-0.1825295911859588,-0.1731955748320496,-0.0587995511432953,0.0923187563475967,18832.974609375,-0.4698492079270453,9984.31640625,0.0,GGRM.JK,AVOID,2025-02,,,,,,-0.055000042307566,-0.171180810117302,0.093836736771612,False,False,-0.03431374185526259,-0.3581425476871323,-0.22786310224476825,-0.8513387984105794,0.38777436800392434,-1.1602832948508786,0.26508550858511765,-0.28078346700278184,58.730158730158735
2025-03-31,9653.0830078125,-0.0331753707474808,-1375534963.9700005,-0.2316383877768035,-0.3584905746092829,-0.4874371570061363,6510.6201171875,-0.3584905746092829,-0.1351379715602036,-0.2233526030490792,-0.1512298674302709,-0.0501570282170296,17697.318359375,-0.4545454394959864,9653.0830078125,0.0,GGRM.JK,AVOID,2025-03,,,,,,-0.1147541593701195,0.3092606076699463,0.0622494182041922,False,False,-0.01745641993728353,-0.6928926491816824,-0.7285975763134805,-0.7786383163237722,0.11295124591973875,-1.1724424151354877,-0.5512455780048193,-0.6260041641218115,79.36507936507937
2025-04-30,9487.4658203125,-0.0171569215105642,-206607058.08000067,-0.108888900099566,-0.2877442403754546,-0.4499314167000816,6766.794921875,-0.2877442403754546,-0.1065780421879354,-0.1811661981875192,-0.0607258042303227,0.04218640486156,17697.318359375,-0.4639037605781331,9487.4658203125,0.0,GGRM.JK,AVOID,2025-04,,,,,,-0.0750669484773371,0.4515915710802023,0.0228443386973908,False,True,-0.0024999643997309917,-1.071678036449517,-0.5823154228996477,-0.885216984722344,0.0624409057662855,-1.7108423012290037,-1.4891512010646146,-0.8159124642790511,92.06349206349206
2025-05-31,9463.806640625,-0.0024937301631007,1464343095.22,-0.0521327394331343,-0.2202729054244764,-0.4652406399407043,7175.81884765625,-0.2202729054244764,0.008652014613298,-0.2289249200377744,-0.1964924639441463,-0.0477587218502552,17129.490234375,-0.4475138190841612,9463.806640625,0.0,GGRM.JK,AVOID,2025-05,,,,,,-0.1101239461143694,0.3648451919043624,0.0153458081431429,False,False,-0.09289620814127741,-1.0143984488734488,-1.0877196585352435,-0.9996442849930894,-0.46809257309642893,-2.098571824313051,-1.0703780070513154,-0.984411347236,93.65079365079364
2025-06-30,8659.3828125,-0.08500002786108,-1599553356.88,-0.1029412255657877,-0.310734473816764,-0.4944751598548692,6927.67919921875,-0.310734473816764,-0.0215010781298439,-0.2892333956869201,-0.1669994987447509,-0.0603084756491456,15496.9833984375,-0.4412213919405056,8659.3828125,0.0,GGRM.JK,AVOID,2025-06,,,,,,0.3803661672629695,0.38147265625,0.0440170145504499,True,False,0.01876682011331443,-0.5217410603201096,-0.9798942075273686,-1.2704965505866501,-0.8309956026163435,-1.9043057374697852,-0.8562054085218476,-0.8733099915853926,96.82539682539682
2025-07-31,8825.0,0.019125749615888,-152897463.36000013,-0.0698253709535555,-0.1711110632109448,-0.4079365125122942,7484.3369140625,-0.1711110632109448,0.0527684317317613,-0.2238794949427062,-0.1758640496000597,0.0653539007442138,15496.9833984375,-0.4305343321920452,8659.3828125,0.0191257496158881,GGRM.JK,AVOID,2025-07,,,,,,0.4898843930635838,0.4361022364217252,0.0549497779809354,True,True,-0.035190615835777095,-0.361571275952898,-0.5092995708068181,-0.7569320392992137,0.40708998671279906,-1.9560054798519972,-0.6295028430988253,-0.4348889475263602,75.0
2025-08-31,8525.0,-0.0339943342776204,-4170231275.15,-0.0991996853142596,-0.1461608734010567,-0.4498929384631371,7830.4931640625,-0.1461608734010567,0.2487635474436083,-0.394924420844665,-0.190433080457739,-0.1710449259019588,15047.453125,-0.4334589429066588,8525.0,0.0,GGRM.JK,AVOID,2025-08,,,,,,0.4278523489932886,0.5072254335260116,0.0520664665371197,True,True,0.38998211091234347,-0.48439057032078897,-0.6341815531902715,-1.033382330053058,-0.5120518527576194,-2.213828195848615,-0.4433020795427738,-0.6377834962939689,93.75
2025-09-30,13975.0,0.6392961876832846,176432922156.62,0.6138563570404574,0.447724005759575,-0.0712714049408278,8061.06201171875,0.447724005759575,0.2381404331114653,0.2095835726481096,0.4502542646358589,0.6045079934927747,13975.0,0.0,8525.0,0.6392961876832844,GGRM.JK,BUY,2025-09,,,,,,0.0017857142857142,0.0088652482269503,0.3743334615303909,False,False,0.19219653179190754,2.2355327666320264,1.5357126413577442,0.1982844500325593,1.2924950813126679,1.081820809923497,1.9353021008437066,1.4938102306190806,4.6875
2025-10-31,17300.0,0.2379248658318424,97772053410.79,0.9603399433427762,0.8234584796037947,0.2987688045340193,8163.875,0.8234584796037947,0.2064611229178325,0.6169973566859621,0.8695452485367874,0.4074137840378524,17300.0,0.0,8525.0,1.029325513196481,GGRM.JK,BUY,2025-10,,,,,,-0.1054313099041532,-0.08125,0.338713033986818,False,False,-0.1610738255033557,3.321794117242149,2.656247856060075,1.0304825463497869,2.1285037007788663,1.038823337071121,1.5670432107723857,2.3690637924157496,1.5625
2025-11-30,14900.0,-0.138728323699422,-12961926512.55,0.7478005865102639,0.5744193183363675,0.227617400729992,8508.7060546875,0.5744193183363675,0.1857470534483454,0.3886722648880221,0.6611888142482549,-0.22832509179794,17300.0,-0.1387283236994219,13975.0,0.0661896243291592,GGRM.JK,WEAK,2025-11,,,,,,0.138728323699422,0.1235294117647058,0.3890776922203644,False,False,-0.06428571428571428,-0.04427752805494688,1.8200373457346346,1.0532823804689189,-0.4129372197378059,-0.22855747592995093,2.8328742927202293,0.9853781286959324,4.6875
2025-12-31,14000.0,-0.0604026845637584,-4109432827.33,0.0017889087656528,0.6167433988240718,0.1143654894937471,8646.9384765625,0.6167433988240718,0.2481724727579237,0.368570926066148,-0.0708909024046413,-0.020101338821874,17300.0,-0.1907514450867052,14000.0,0.0,GGRM.JK,AVOID,2025-12,,,,,,0.0070921985815602,,0.1987468483000104,False,False,,-0.384142802700988,-0.2269940250598887,0.9307683166852657,-0.07825170420318418,-0.7850470839874546,1.3386848130228888,0.12885592589076061,20.3125
2023-01-31,112.0,0.2307692307692308,477903810171.3001,-0.3978494623655914,-0.6216216216216216,,6839.341796875,-0.6216216216216216,-0.0160810345675369,-0.6055405870540846,-0.3612876428635194,0.1511029344539081,388.0,-0.711340206185567,91.0,0.2307692307692307,GOTO.JK,AVOID,2023-01,,,,,,-0.0769230769230768,0.0088495575221239,0.3198443997047733,False,False,0.05084745762711862,2.5478502929554407,-2.6258955728043603,-2.143502755255726,0.7742840506629991,-3.084310886442255,4.098366045321216,0.035150874592600356,38.33333333333333
2023-02-28,118.0,0.0535714285714286,572982297060.79,-0.2185430463576159,-0.609271523178808,,6843.23876953125,-0.609271523178808,-0.0467154526889039,-0.562556070489904,-0.1849229791265833,0.0429845165641806,388.0,-0.6958762886597938,91.0,0.2967032967032967,GOTO.JK,AVOID,2023-02,,,,,,0.1972789115646258,-0.2291666666666667,0.3238479858673723,False,False,-0.08256880733944949,2.3840081285137535,-1.3422510501722946,-2.5063517272629654,0.22506457310015104,-2.825853837879385,3.9001541501347234,0.22377865037333206,30.000000000000004
2023-03-31,109.0,-0.0762711864406779,-130088603814.06,0.1978021978021977,-0.556910569105691,,6805.27685546875,-0.556910569105691,-0.0334508959153659,-0.523459673190325,0.2044209112681624,0.0390963972995789,388.0,-0.7190721649484536,109.0,0.0,GOTO.JK,AVOID,2023-03,,,,,,0.009090909090909,-0.2823529411764707,0.1541276438417999,False,False,-0.04807692307692313,-0.6489156995218357,1.3750256218226629,-2.3372203456074403,0.7653522064910617,-2.6246462257366137,1.3606744950096223,-0.03700842228117146,43.333333333333336
2023-04-30,104.0,-0.0458715596330274,-52830106087.82001,-0.0714285714285714,-0.4408602150537635,-0.6176470588235294,6915.7158203125,-0.4408602150537635,-0.025803233023538,-0.4150569820302254,-0.0825954388999992,0.1084026911600996,388.0,-0.7319587628865979,104.0,0.0,GOTO.JK,AVOID,2023-04,,,,,,0.079646017699115,-0.7333333333333334,0.0679118913080986,False,False,0.2925170068027211,-0.7236790988420512,-0.21427919160274972,-1.8253645722197385,1.2488580906517968,-2.7271334596566756,-0.0003224644037987127,-0.5216068389525883,73.33333333333334
2023-05-31,147.0,0.4134615384615385,3582050501201.18,0.2457627118644068,-0.0264900662251655,-0.5164473684210527,6633.26123046875,-0.0264900662251655,-0.0632724126943652,0.0367823464691996,0.2764466535087347,0.4518393284994251,388.0,-0.6211340206185567,104.0,0.4134615384615384,GOTO.JK,WATCH,2023-05,,,,,,-0.53125,-0.5154639175257731,0.2743930192732517,False,False,-0.3363636363636364,3.6067443380419957,1.775524480904811,0.36580010682584124,2.694389546704074,-2.0409474423517233,2.8553220585759087,2.242811827577208,1.6666666666666718
2023-06-30,110.0,-0.2517006802721088,-450327481203.96,0.0091743119266054,0.2087912087912087,-0.7164948453608248,6661.87890625,0.2087912087912087,-0.0275508286916357,0.2363420374828444,0.0302458939157371,0.1995596910136448,302.0,-0.6357615894039735,104.0,0.0576923076923076,GOTO.JK,ACCUMULATE,2023-06,,,,,,-0.2941176470588236,-0.2790697674418605,0.3405371490109114,False,False,0.026548672566371723,-0.24918681394514886,0.07550206040922987,1.1099321320262532,1.6699109549431375,-2.380077592151771,3.0091611321871414,0.6377882090575029,13.33333333333333
2023-07-31,113.0,0.0272727272727273,93575608107.19,0.0865384615384614,0.0089285714285713,-0.6182432432432432,6931.35888671875,0.0089285714285713,0.0134540855796669,-0.0045255141510955,0.0842765024278362,-0.24086755163394,302.0,-0.6258278145695364,110.0,0.0272727272727272,GOTO.JK,AVOID,2023-07,,,,,,-0.8833333333333333,-0.2840909090909091,0.33401814751978,False,False,-0.17708333333333326,-0.7361565925042508,0.310738787959046,0.05274477667909979,-2.057812989632313,-2.512438033315999,3.061303620703316,-0.016727322920641163,43.333333333333336
2023-08-31,96.0,-0.1504424778761062,-199400930378.45,-0.3469387755102041,-0.1864406779661016,-0.6821192052980132,6953.259765625,-0.1864406779661016,0.0160773282650323,-0.202518006231134,-0.3951802850841662,-0.1979924920800384,246.0,-0.6097560975609756,96.0,0.0,GOTO.JK,AVOID,2023-08,,,,,,0.0103092783505154,-0.352112676056338,0.1412220944769496,False,False,-0.12941176470588234,-0.6630772095604375,-2.4390882096888373,-0.8622678811886865,-1.4675636784389714,-2.6324164723917405,0.9586145576871694,-1.1539981140877,96.66666666666667
2023-09-30,85.0,-0.1145833333333333,-50468929115.58,-0.2272727272727273,-0.2201834862385321,-0.6544715447154472,6939.89208984375,-0.2201834862385321,0.0197810077729347,-0.2399644940114669,-0.2690046751970472,-0.0374464877803328,186.0,-0.543010752688172,85.0,0.0,GOTO.JK,AVOID,2023-09,,,,,,0.0116279069767442,-0.2318840579710144,0.0939784676748719,False,False,-0.41666666666666674,-0.49470980482218696,-1.272345296070248,-1.0615580966327056,-0.541704010901636,-2.2951177940488217,0.2072791306488616,-0.7758706376195489,93.44262295081968
2023-10-31,60.0,-0.2941176470588235,-442186055523.86,-0.4690265486725663,-0.4230769230769231,-0.6774193548387097,6752.2109375,-0.4230769230769231,-0.0236425103432187,-0.3994344127337044,-0.4431805418293747,-0.1594699187222374,151.0,-0.6026490066225165,60.0,0.0,GOTO.JK,AVOID,2023-10,,,,,,0.3181818181818182,0.0476190476190476,0.0950096506430657,True,False,0.38144329896907214,-0.34832151696661035,-1.7305433456219912,-1.5983912056486804,-1.0404012913039185,-2.2728374659851216,0.07469350301011639,-1.0399084787356965,98.36065573770492
2023-11-30,97.0,0.6166666666666667,849532976684.0701,0.0104166666666667,-0.3401360544217687,-0.3576158940397351,7080.7412109375,-0.3401360544217687,0.067460026813557,-0.4075960812353257,-0.0079173880946314,-0.0081616685016213,147.0,-0.3401360544217687,60.0,0.6166666666666667,GOTO.JK,AVOID,2023-11,,,,,,-0.3661971830985915,-0.4923076923076923,0.4824394950722309,False,False,-0.12790697674418605,3.5320888814967604,0.3888274181810709,-1.7347999388062698,0.18651243289145758,-0.9420355509764324,3.215266236836958,1.169492769114937,4.8387096774193505
