ticker,month,price,pe,pb,data_source,pit_pe,pit_pb,quality_score,growth_score,value_score,momentum_score,final_score,fy_used,fy_actual,qg_source
GOTO.JK,2024-01-01,88.0,0.0,1.6553551,trailing,0.0,2.4639136487646476,20.0,76.78,73.57,25.0,44.14,2023,2023,pit
HRUM.JK,2024-01-01,1175.0,12.164579,9577.465,trailing,0.0,0.0,59.29,33.93,30.71,10.71,31.82,2023,2023,pit
INCO.JK,2024-01-01,3812.594970703125,27.548376,17116.105,trailing,0.0,0.0,57.32,73.22,22.5,3.57,39.8,2023,2023,pit
INDF.JK,2024-01-01,5892.15478515625,6.350253021097378,0.8740158575419661,pit,6.350253021097378,0.8740158575419661,44.11,60.71,69.64,51.79,54.33,2023,2023,pit
ITMG.JK,2024-01-01,20461.298828125,7.5872536,12732.558,trailing,0.0,0.0,70.36,10.71,36.07,67.85,48.16,2023,2023,pit
KLBF.JK,2024-01-01,1445.4305419921875,23.63933522187507,3.0535749835193675,pit,23.63933522187507,3.0535749835193675,46.97,50.0,32.5,25.0,38.74,2023,2023,pit
MDKA.JK,2024-01-01,2700.0,0.0,80312.5,trailing,0.0,71126.86144937518,25.53,51.78,54.28,12.5,31.72,2023,2023,pit
MEDC.JK,2024-01-01,1133.123779296875,10.952555,13539.325,trailing,0.0,0.0,56.07,26.79,29.29,64.28,47.48,2023,2023,pit
PGAS.JK,2024-01-01,954.299072265625,8.424787,12991.453,trailing,0.0,0.0,43.93,42.86,34.29,35.72,39.77,2023,2023,pit
PTBA.JK,2024-01-01,2001.5252685546875,3.7744547164284965,1.0751935487031834,pit,3.7744547164284965,1.0751935487031834,67.5,17.86,54.29,66.07,50.79,2023,2023,pit
SMGR.JK,2024-01-01,5772.564453125,17.91357572971426,0.8987522501389887,pit,17.91357572971426,0.8987522501389887,35.36,55.36,47.14,48.22,47.04,2023,2023,pit
TLKM.JK,2024-01-01,3459.494140625,14.813179702979372,2.656751662513097,pit,14.813179702979372,2.656751662513097,56.43,50.0,40.36,71.43,58.14,2023,2023,pit
TOWR.JK,2024-01-01,835.8876342773438,14.957544112779681,2.956804983780846,pit,14.957544112779681,2.956804983780846,66.61,58.93,37.86,41.07,52.49,2023,2023,pit
UNTR.JK,2024-01-01,18469.65625,3.160366013735541,0.8219596147767384,pit,3.160366013735541,0.8219596147767384,66.97,51.78,60.36,58.92,58.93,2023,2023,pit
ADRO.JK,2024-02-01,1100.0478515625,7.235843,13176.471,trailing,0.0,0.0,76.43,14.29,34.64,64.28,49.36,2023,2023,pit
AKRA.JK,2024-02-01,1427.3746337890625,10.164797184704671,2.5093342688139355,pit,10.164797184704671,2.5093342688139355,53.57,39.28,41.78,92.86,61.86,2023,2023,pit
AMRT.JK,2024-02-01,2687.168701171875,32.441778565005514,7.629200150512431,pit,32.441778565005514,7.629200150512431,46.79,80.35,27.5,58.92,59.17,2023,2023,pit
ANTM.JK,2024-02-01,1283.131103515625,10.018898098946556,1.006246954948088,pit,10.018898098946556,1.006246954948088,41.79,25.0,60.36,17.86,30.23,2023,2023,pit
ARTO.JK,2024-02-01,2710.0,43.661972,1.4455135,trailing,519.1150982421714,4.495051060143653,25.18,92.86,35.36,82.15,66.44,2023,2023,pit
ASII.JK,2024-02-01,4118.8916015625,4.876577801870011,0.8307416242321752,pit,4.876577801870011,0.8307416242321752,52.14,64.28,75.71,41.07,54.26,2023,2023,pit
BBCA.JK,2024-02-01,8868.5341796875,22.40443689819493,4.496406066087293,pit,22.40443689819493,4.496406066087293,77.5,83.92,32.86,80.35,75.96,2023,2023,pit
BBNI.JK,2024-02-01,4837.2734375,5.88926,0.7418746,trailing,0.13387477765364575,0.018703292908056043,63.75,48.22,75.36,98.22,72.32,2023,2023,pit
BBRI.JK,2024-02-01,4885.6318359375,12.240521421484175,2.36190726846565,pit,12.240521421484175,2.36190726846565,70.54,75.0,46.43,87.5,75.4,2023,2023,pit
BMRI.JK,2024-02-01,5448.0078125,9.235020028293007,1.9493015230918704,pit,9.235020028293007,1.9493015230918704,77.86,80.36,57.5,92.85,81.82,2023,2023,pit
BRPT.JK,2024-02-01,972.5558471679688,13.605442,59200.0,trailing,0.0,0.0,29.47,60.72,28.93,57.15,48.48,2023,2023,pit
BUKA.JK,2024-02-01,157.0,4.2421904,0.40420225,trailing,0.0,0.5717146347514791,22.14,46.43,79.28,7.14,29.89,2023,2023,pit
CPIN.JK,2024-02-01,4705.79736328125,33.28137568580044,2.8566653857688884,pit,33.28137568580044,2.8566653857688884,33.75,55.35,30.36,55.36,47.45,2023,2023,pit
EMTK.JK,2024-02-01,437.4944763183594,11.260285,0.8623849,trailing,0.0,0.7718226304864363,25.18,16.07,57.86,17.86,23.15,2023,2023,pit
ESSA.JK,2024-02-01,503.135009765625,10.965323,21666.666,trailing,0.0,0.0,44.64,7.14,26.43,21.43,23.45,2023,2023,pit
GOTO.JK,2024-02-01,71.0,0.0,1.6553551,trailing,0.0,1.9879303302532951,20.0,76.78,73.57,16.07,41.02,2023,2023,pit
HRUM.JK,2024-02-01,1250.0,12.164579,9577.465,trailing,0.0,0.0,59.29,33.93,31.43,25.0,36.89,2023,2023,pit
INCO.JK,2024-02-01,3989.925048828125,27.548376,17116.105,trailing,0.0,0.0,57.32,73.22,22.5,10.71,42.29,2023,2023,pit
INDF.JK,2024-02-01,6123.2197265625,6.599282602929014,0.9082909963112054,pit,6.599282602929014,0.9082909963112054,44.11,60.71,68.57,62.5,57.97,2023,2023,pit
ITMG.JK,2024-02-01,19818.3359375,7.5872536,12732.558,trailing,0.0,0.0,70.36,10.71,36.07,57.15,44.41,2023,2023,pit
KLBF.JK,2024-02-01,1426.2857666015625,23.32623144410189,3.013130281750899,pit,23.32623144410189,3.013130281750899,46.97,50.0,33.57,23.21,38.22,2023,2023,pit
MDKA.JK,2024-02-01,2260.0,0.0,80312.5,trailing,0.0,59535.81736132886,25.53,51.78,54.28,0.0,27.34,2023,2023,pit
MEDC.JK,2024-02-01,1216.7147216796875,10.952555,13539.325,trailing,0.0,0.0,56.07,26.79,29.29,89.28,56.23,2023,2023,pit
PGAS.JK,2024-02-01,892.863525390625,8.424787,12991.453,trailing,0.0,0.0,43.93,42.86,34.29,25.0,36.02,2023,2023,pit
PTBA.JK,2024-02-01,1963.181884765625,3.7021471777427815,1.0545959776741551,pit,3.7021471777427815,1.0545959776741551,67.5,17.86,54.29,44.64,43.29,2023,2023,pit
SMGR.JK,2024-02-01,5679.4580078125,17.6246453292703,0.8842561578204782,pit,17.6246453292703,0.8842561578204782,35.36,55.36,48.21,39.28,44.02,2023,2023,pit
TLKM.JK,2024-02-01,3494.4384765625,14.96280756959861,2.683587500015223,pit,14.96280756959861,2.683587500015223,56.43,50.0,41.43,73.22,58.88,2023,2023,pit
TOWR.JK,2024-02-01,864.0635986328125,15.461730575750131,3.0564724850247265,pit,15.461730575750131,3.0564724850247265,66.61,58.93,36.79,42.86,53.01,2023,2023,pit
UNTR.JK,2024-02-01,18932.40625,3.239547745818731,0.8425534908396963,pit,3.239547745818731,0.8425534908396963,66.97,51.78,60.36,66.07,61.44,2023,2023,pit
ADRO.JK,2024-03-01,1227.325927734375,7.235843,13176.471,trailing,0.0,0.0,76.43,14.29,34.64,75.0,53.11,2023,2023,pit
AKRA.JK,2024-03-01,1444.1673583984375,10.284383616880348,2.5388559923555682,pit,10.284383616880348,2.5388559923555682,53.57,39.28,41.43,83.92,58.69,2023,2023,pit
AMRT.JK,2024-03-01,2843.512939453125,34.32929874787414,8.073080538709455,pit,34.32929874787414,8.073080538709455,46.79,80.35,27.5,57.15,58.55,2023,2023,pit
ANTM.JK,2024-03-01,1406.1710205078125,10.97961395024971,1.1027363483321573,pit,10.97961395024971,1.1027363483321573,41.79,25.0,56.07,32.14,34.8,2023,2023,pit
ARTO.JK,2024-03-01,2670.0,43.661972,1.4455135,trailing,511.4528827699621,4.428703443019761,25.18,92.86,35.36,85.72,67.69,2023,2023,pit
ASII.JK,2024-03-01,4059.7685546875,4.80657883956176,0.8188170627866008,pit,4.80657883956176,0.8188170627866008,52.14,64.28,75.71,33.93,51.77,2023,2023,pit
BBCA.JK,2024-03-01,9256.6533203125,23.38493611248796,4.693185062808974,pit,23.38493611248796,4.693185062808974,77.5,83.92,31.43,83.92,77.07,2023,2023,pit
BBNI.JK,2024-03-01,4983.9658203125,5.88926,0.7418746,trailing,0.13793458745895137,0.019270478252976474,63.75,48.22,75.36,89.29,69.19,2023,2023,pit
BBRI.JK,2024-03-01,5009.75927734375,12.551511822838409,2.4219153730299205,pit,12.551511822838409,2.4219153730299205,70.54,75.0,45.35,92.86,77.17,2023,2023,pit
BMRI.JK,2024-03-01,5931.1533203125,10.054009022947323,2.1221713695875066,pit,10.054009022947323,2.1221713695875066,77.86,80.36,57.5,98.22,83.7,2023,2023,pit
BRPT.JK,2024-03-01,942.6310424804688,13.605442,59200.0,trailing,0.0,0.0,29.47,60.72,27.5,44.64,43.96,2023,2023,pit
BUKA.JK,2024-03-01,152.0,4.2421904,0.40420225,trailing,0.0,0.5535071623071645,22.14,46.43,80.72,3.57,28.79,2023,2023,pit
CPIN.JK,2024-03-01,5104.42919921875,36.10066748014696,3.098655781758682,pit,36.10066748014696,3.098655781758682,33.75,55.35,28.21,66.08,50.99,2023,2023,pit
EMTK.JK,2024-03-01,405.8459167480469,11.260285,0.8623849,trailing,0.0,0.7159886124109944,25.18,16.07,57.86,8.93,20.03,2023,2023,pit
ESSA.JK,2024-03-01,659.4488525390625,10.965323,21666.666,trailing,0.0,0.0,44.64,7.14,27.14,25.0,24.77,2023,2023,pit
GOTO.JK,2024-03-01,69.0,0.0,1.6553551,trailing,0.0,1.9319322927813714,20.0,76.78,73.57,17.86,41.64,2023,2023,pit
HRUM.JK,2024-03-01,1350.0,12.164579,9577.465,trailing,0.0,0.0,59.29,33.93,31.43,19.64,35.02,2023,2023,pit
INCO.JK,2024-03-01,4009.62841796875,27.548376,17116.105,trailing,0.0,0.0,57.32,73.22,22.5,8.93,41.67,2023,2023,pit
INDF.JK,2024-03-01,5892.15478515625,6.350253021097378,0.8740158575419661,pit,6.350253021097378,0.8740158575419661,44.11,60.71,68.57,58.92,56.72,2023,2023,pit
ITMG.JK,2024-03-01,20196.548828125,7.5872536,12732.558,trailing,0.0,0.0,70.36,10.71,36.07,41.07,38.78,2023,2023,pit
KLBF.JK,2024-03-01,1411.9271240234375,23.091402612570793,2.9827966264834322,pit,23.091402612570793,2.9827966264834322,46.97,50.0,35.0,23.21,38.37,2023,2023,pit
MDKA.JK,2024-03-01,2280.0,0.0,80312.5,trailing,0.0,60062.683001694604,25.53,51.78,54.28,8.93,30.47,2023,2023,pit
MEDC.JK,2024-03-01,1328.1695556640625,10.952555,13539.325,trailing,0.0,0.0,56.07,26.79,30.0,69.65,49.43,2023,2023,pit
PGAS.JK,2024-03-01,1114.0316162109375,8.424787,12991.453,trailing,0.0,0.0,43.93,42.86,34.29,69.65,51.65,2023,2023,pit
PTBA.JK,2024-03-01,2277.59765625,4.295069041005423,1.223496073227107,pit,4.295069041005423,1.223496073227107,67.5,17.86,53.57,66.07,50.71,2023,2023,pit
SMGR.JK,2024-03-01,5493.2470703125,17.04679058937189,0.8552642772728274,pit,17.04679058937189,0.8552642772728274,35.36,55.36,50.36,48.22,47.36,2023,2023,pit
TLKM.JK,2024-03-01,3031.425537109375,12.98023624612623,2.3280122781317916,pit,12.98023624612623,2.3280122781317916,56.43,50.0,45.0,44.64,49.23,2023,2023,pit
TOWR.JK,2024-03-01,807.7116088867188,14.453356557633674,2.857137266635872,pit,14.453356557633674,2.857137266635872,66.61,58.93,38.93,44.64,53.85,2023,2023,pit
UNTR.JK,2024-03-01,19455.51171875,3.3290569777535,0.8658333810423825,pit,3.3290569777535,0.8658333810423825,66.97,51.78,58.21,48.21,54.97,2023,2023,pit
ADRO.JK,2024-04-01,1231.8717041015625,7.235843,13176.471,trailing,0.0,0.0,76.43,14.29,34.64,67.86,50.61,2023,2023,pit
AKRA.JK,2024-04-01,1406.3837890625,10.015314579136199,2.4724322216871126,pit,10.015314579136199,2.4724322216871126,53.57,39.28,41.43,82.14,58.07,2023,2023,pit
AMRT.JK,2024-04-01,2863.055908203125,34.56523803386457,8.12856541394782,pit,34.56523803386457,8.12856541394782,46.79,80.35,26.07,51.78,56.53,2023,2023,pit
ANTM.JK,2024-04-01,1441.3253173828125,11.254104465806332,1.1303047737930392,pit,11.254104465806332,1.1303047737930392,41.79,25.0,54.64,35.72,35.91,2023,2023,pit
ARTO.JK,2024-04-01,2150.0,43.661972,1.4455135,trailing,411.84408163124294,3.5661844204091713,25.18,92.86,35.36,80.36,65.81,2023,2023,pit
ASII.JK,2024-04-01,4059.7685546875,4.80657883956176,0.8188170627866008,pit,4.80657883956176,0.8188170627866008,52.14,64.28,74.64,30.36,50.41,2023,2023,pit
BBCA.JK,2024-04-01,9003.9912109375,22.746639842623836,4.565083685710352,pit,22.746639842623836,4.565083685710352,77.5,83.92,32.86,75.0,74.09,2023,2023,pit
BBNI.JK,2024-04-01,4434.884765625,5.88926,0.7418746,trailing,0.1227384020334467,0.01714745917440394,63.75,48.22,74.29,80.36,65.96,2023,2023,pit
BBRI.JK,2024-04-01,4090.613525390625,10.248672877117995,1.977564037272581,pit,10.248672877117995,1.977564037272581,70.54,75.0,54.64,57.14,65.6,2023,2023,pit
BMRI.JK,2024-04-01,5644.822265625,9.568643892101832,2.019721890765133,pit,9.568643892101832,2.019721890765133,77.86,80.36,56.43,96.43,82.97,2023,2023,pit
BRPT.JK,2024-04-01,1017.4430541992188,13.605442,59200.0,trailing,0.0,0.0,29.47,60.72,24.64,60.72,49.3,2023,2023,pit
BUKA.JK,2024-04-01,130.0,4.2421904,0.40420225,trailing,0.0,0.47339428355218016,22.14,46.43,80.72,0.0,27.54,2023,2023,pit
CPIN.JK,2024-04-01,4812.74755859375,34.03777239290029,2.9215897540246023,pit,34.03777239290029,2.9215897540246023,33.75,55.35,30.71,44.65,43.74,2023,2023,pit
EMTK.JK,2024-04-01,359.303955078125,11.260285,0.8623849,trailing,0.0,0.6338798288067463,25.18,16.07,55.36,5.35,18.52,2023,2023,pit
ESSA.JK,2024-04-01,767.716552734375,10.965323,21666.666,trailing,0.0,0.0,44.64,7.14,26.43,87.5,46.57,2023,2023,pit
GOTO.JK,2024-04-01,63.0,0.0,1.6553551,trailing,0.0,1.7639381803655998,20.0,76.78,73.57,33.92,47.26,2023,2023,pit
HRUM.JK,2024-04-01,1410.0,12.164579,9577.465,trailing,0.0,0.0,59.29,33.93,30.0,33.93,39.88,2023,2023,pit
INCO.JK,2024-04-01,4186.95849609375,27.548376,17116.105,trailing,0.0,0.0,57.32,73.22,22.5,10.71,42.29,2023,2023,pit
INDF.JK,2024-04-01,5776.62255859375,6.225738493303424,0.8568783243720736,pit,6.225738493303424,0.8568783243720736,44.11,60.71,70.71,44.64,51.94,2023,2023,pit
ITMG.JK,2024-04-01,20380.248046875,7.5872536,12732.558,trailing,0.0,0.0,70.36,10.71,36.07,48.22,41.29,2023,2023,pit
KLBF.JK,2024-04-01,1392.782470703125,22.77830083120004,2.9423521825971948,pit,22.77830083120004,2.9423521825971948,46.97,50.0,32.5,16.07,35.62,2023,2023,pit
MDKA.JK,2024-04-01,2630.0,0.0,80312.5,trailing,0.0,69282.8317080951,25.53,51.78,54.28,50.0,44.84,2023,2023,pit
MEDC.JK,2024-04-01,1253.8663330078125,10.952555,13539.325,trailing,0.0,0.0,56.07,26.79,29.29,80.36,53.11,2023,2023,pit
PGAS.JK,2024-04-01,1204.1370849609375,8.424787,12991.453,trailing,0.0,0.0,43.93,42.86,34.29,82.14,56.02,2023,2023,pit
PTBA.JK,2024-04-01,2323.610107421875,4.381838824064683,1.2482133683006509,pit,4.381838824064683,1.2482133683006509,67.5,17.86,53.57,76.79,54.47,2023,2023,pit
SMGR.JK,2024-04-01,4348.04443359375,13.492967271275536,0.6769633756590067,pit,13.492967271275536,0.6769633756590067,35.36,55.36,55.36,17.86,37.23,2023,2023,pit
TLKM.JK,2024-04-01,2769.3427734375,11.858026201098209,2.1267433093757155,pit,11.858026201098209,2.1267433093757155,56.43,50.0,45.35,26.79,43.02,2023,2023,pit
TOWR.JK,2024-04-01,756.0557250976562,13.52901561900081,2.674413694273002,pit,13.52901561900081,2.674413694273002,66.61,58.93,38.93,30.36,48.85,2023,2023,pit
UNTR.JK,2024-04-01,19978.615234375,3.4185658754866033,0.8891131843246706,pit,3.4185658754866033,0.8891131843246706,66.97,51.78,57.14,42.86,52.99,2023,2023,pit
ADRO.JK,2024-05-01,1358.1995849609375,7.235843,13176.471,trailing,0.0,0.0,76.43,14.29,34.64,92.86,59.36,2023,2023,pit
AKRA.JK,2024-05-01,1385.1322021484375,9.863975143979546,2.4350717880295707,pit,9.863975143979546,2.4350717880295707,53.57,39.28,39.64,80.35,57.26,2023,2023,pit
AMRT.JK,2024-05-01,2615.49951171875,31.576527353513754,7.425722568057546,pit,31.576527353513754,7.425722568057546,46.79,80.35,27.5,48.22,55.43,2023,2023,pit
ANTM.JK,2024-05-01,1395.5166015625,10.896422499723649,1.0943810239299292,pit,10.896422499723649,1.0943810239299292,41.79,25.0,56.07,37.5,36.68,2023,2023,pit
ARTO.JK,2024-05-01,2410.0,43.661972,1.4455135,trailing,461.64848220060253,3.997443931714466,25.18,92.86,35.36,33.93,49.56,2023,2023,pit
ASII.JK,2024-05-01,3687.74609375,4.366121393651639,0.7437836379368596,pit,4.366121393651639,0.7437836379368596,52.14,64.28,74.64,21.43,47.28,2023,2023,pit
BBCA.JK,2024-05-01,8498.6640625,21.47003990167264,4.308879446141978,pit,21.47003990167264,4.308879446141978,77.5,83.92,32.86,60.71,69.09,2023,2023,pit
BBNI.JK,2024-05-01,3716.855712890625,5.88926,0.7418746,trailing,0.10286646776599868,0.014371203528883584,63.75,48.22,72.86,44.64,53.31,2023,2023,pit
BBRI.JK,2024-05-01,3593.778076171875,9.00389530006427,1.7373741707113433,pit,9.00389530006427,1.7373741707113433,70.54,75.0,55.0,30.36,56.26,2023,2023,pit
BMRI.JK,2024-05-01,4826.73193359375,8.181883655832168,1.7270085200911163,pit,8.181883655832168,1.7270085200911163,77.86,80.36,58.93,69.65,73.84,2023,2023,pit
BRPT.JK,2024-05-01,1062.3302001953125,13.605442,59200.0,trailing,0.0,0.0,29.47,60.72,24.64,73.22,53.67,2023,2023,pit
BUKA.JK,2024-05-01,130.0,4.2421904,0.40420225,trailing,0.0,0.47339428355218016,22.14,46.43,79.28,3.57,28.64,2023,2023,pit
CPIN.JK,2024-05-01,5055.81591796875,35.75685393449259,3.069144974744525,pit,35.75685393449259,3.069144974744525,33.75,55.35,29.29,57.15,47.97,2023,2023,pit
EMTK.JK,2024-05-01,394.6758728027344,11.260285,0.8623849,trailing,0.0,0.6962825517240783,25.18,16.07,52.85,10.71,20.15,2023,2023,pit
ESSA.JK,2024-05-01,757.8740234375,10.965323,21666.666,trailing,0.0,0.0,44.64,7.14,25.0,96.43,49.55,2023,2023,pit
GOTO.JK,2024-05-01,65.0,0.0,1.6553551,trailing,0.0,1.8199362178375236,20.0,76.78,73.57,5.36,37.27,2023,2023,pit
HRUM.JK,2024-05-01,1400.0,12.164579,9577.465,trailing,0.0,0.0,59.29,33.93,28.57,50.0,45.36,2023,2023,pit
INCO.JK,2024-05-01,4896.2783203125,27.548376,17116.105,trailing,0.0,0.0,57.32,73.22,22.5,51.78,56.67,2023,2023,pit
INDF.JK,2024-05-01,5430.025390625,5.852194383677833,0.8054656524329418,pit,5.852194383677833,0.8054656524329418,44.11,60.71,72.14,37.5,49.58,2023,2023,pit
ITMG.JK,2024-05-01,20178.263671875,7.5872536,12732.558,trailing,0.0,0.0,70.36,10.71,36.07,78.57,51.91,2023,2023,pit
KLBF.JK,2024-05-01,1455.3935546875,23.802275598518612,3.0746225575418187,pit,23.802275598518612,3.0746225575418187,46.97,50.0,32.5,33.93,41.87,2023,2023,pit
MDKA.JK,2024-05-01,2700.0,0.0,80312.5,trailing,0.0,71126.86144937518,25.53,51.78,54.28,55.36,46.72,2023,2023,pit
MEDC.JK,2024-05-01,1295.661865234375,10.952555,13539.325,trailing,0.0,0.0,56.07,26.79,27.86,94.65,57.97,2023,2023,pit
PGAS.JK,2024-05-01,1294.2425537109375,8.424787,12991.453,trailing,0.0,0.0,43.93,42.86,33.57,85.72,57.2,2023,2023,pit
PTBA.JK,2024-05-01,2209.400634765625,4.166463835049692,1.1868615132279117,pit,4.166463835049692,1.1868615132279117,67.5,17.86,54.29,85.71,57.66,2023,2023,pit
SMGR.JK,2024-05-01,3317.621826171875,10.295332396593665,0.5165330080927946,pit,10.295332396593665,0.5165330080927946,35.36,55.36,63.93,3.57,33.09,2023,2023,pit
TLKM.JK,2024-05-01,2688.263671875,11.510854258386248,2.064477836703944,pit,11.510854258386248,2.064477836703944,56.43,50.0,43.93,25.0,42.25,2023,2023,pit
TOWR.JK,2024-05-01,648.0477294921875,11.596298477900378,2.2923544717190913,pit,11.596298477900378,2.2923544717190913,66.61,58.93,41.43,12.5,42.85,2023,2023,pit
UNTR.JK,2024-05-01,19010.908203125,3.252980313339749,0.8460470823974627,pit,3.252980313339749,0.8460470823974627,66.97,51.78,58.21,69.65,62.47,2023,2023,pit
ADRO.JK,2024-06-01,1368.0062255859375,7.235843,13176.471,trailing,0.0,0.0,76.43,14.29,34.64,94.65,59.99,2023,2023,pit
AKRA.JK,2024-06-01,1402.4464111328125,9.987275235331577,2.465510284632642,pit,9.987275235331577,2.465510284632642,53.57,39.28,38.93,82.14,57.82,2023,2023,pit
AMRT.JK,2024-06-01,2714.197509765625,32.768093255591175,7.705938239379603,pit,32.768093255591175,7.705938239379603,46.79,80.35,27.5,60.72,59.8,2023,2023,pit
ANTM.JK,2024-06-01,1190.7137451171875,9.297288207462469,0.9337721429682523,pit,9.297288207462469,0.9337721429682523,41.79,25.0,60.36,19.64,30.86,2023,2023,pit
ARTO.JK,2024-06-01,2410.0,43.661972,1.4455135,trailing,461.64848220060253,3.997443931714466,25.18,92.86,35.36,26.79,47.07,2023,2023,pit
ASII.JK,2024-06-01,3833.880615234375,4.539137931228705,0.7732575939128481,pit,4.539137931228705,0.7732575939128481,52.14,64.28,74.64,32.14,51.03,2023,2023,pit
BBCA.JK,2024-06-01,9118.837890625,23.036775183582343,4.623311719425283,pit,23.036775183582343,4.623311719425283,77.5,83.92,32.86,75.0,74.09,2023,2023,pit
BBNI.JK,2024-06-01,3936.488037109375,5.88926,0.7418746,trailing,0.10894493923349852,0.015220410782725208,63.75,48.22,74.29,55.36,57.21,2023,2023,pit
BBRI.JK,2024-06-01,3809.0732421875,9.543298427449237,1.8414563517994413,pit,9.543298427449237,1.8414563517994413,70.54,75.0,53.57,41.07,59.87,2023,2023,pit
BMRI.JK,2024-06-01,5031.25439453125,8.528573507975914,1.8001868190827657,pit,8.528573507975914,1.8001868190827657,77.86,80.36,57.5,76.78,76.2,2023,2023,pit
BRPT.JK,2024-06-01,990.0,13.605442,59200.0,trailing,0.0,0.0,29.47,60.72,24.64,53.58,46.8,2023,2023,pit
BUKA.JK,2024-06-01,139.0,4.2421904,0.40420225,trailing,0.0,0.5061677339519465,22.14,46.43,79.28,8.93,30.52,2023,2023,pit
CPIN.JK,2024-06-01,4962.9140625,35.09981298795946,3.0127486843172995,pit,35.09981298795946,3.0127486843172995,33.75,55.35,29.29,60.72,49.22,2023,2023,pit
EMTK.JK,2024-06-01,364.92779541015625,11.260285,0.8623849,trailing,0.0,0.6438013420451111,25.18,16.07,52.85,7.14,18.9,2023,2023,pit
ESSA.JK,2024-06-01,757.8740234375,10.965323,21666.666,trailing,0.0,0.0,44.64,7.14,25.71,94.65,49.0,2023,2023,pit
GOTO.JK,2024-06-01,50.0,0.0,1.6553551,trailing,0.0,1.3999509367980951,20.0,76.78,73.57,0.0,35.39,2023,2023,pit
HRUM.JK,2024-06-01,1140.0,12.164579,9577.465,trailing,0.0,0.0,59.29,33.93,30.0,37.5,41.13,2023,2023,pit
INCO.JK,2024-06-01,4157.4033203125,27.548376,17116.105,trailing,0.0,0.0,57.32,73.22,22.5,37.5,51.67,2023,2023,pit
INDF.JK,2024-06-01,5614.876953125,6.051417628148162,0.8328857055047698,pit,6.051417628148162,0.8328857055047698,44.11,60.71,70.71,48.22,53.19,2023,2023,pit
ITMG.JK,2024-06-01,19309.73046875,7.5872536,12732.558,trailing,0.0,0.0,70.36,10.71,36.07,69.65,48.79,2023,2023,pit
KLBF.JK,2024-06-01,1489.5806884765625,24.361390057799984,3.146845312951864,pit,24.361390057799984,3.146845312951864,46.97,50.0,32.5,44.64,45.62,2023,2023,pit
MDKA.JK,2024-06-01,2380.0,0.0,80312.5,trailing,0.0,62697.01120352331,25.53,51.78,54.28,39.28,41.09,2023,2023,pit
MEDC.JK,2024-06-01,1267.88720703125,10.952555,13539.325,trailing,0.0,0.0,56.07,26.79,28.57,94.65,58.04,2023,2023,pit
PGAS.JK,2024-06-01,1391.244140625,8.424787,12991.453,trailing,0.0,0.0,43.93,42.86,34.29,92.85,59.77,2023,2023,pit
PTBA.JK,2024-06-01,2173.908203125,4.09953259110881,1.1677954369073538,pit,4.09953259110881,1.1677954369073538,67.5,17.86,54.29,73.21,53.29,2023,2023,pit
SMGR.JK,2024-06-01,3545.767822265625,11.003321127017283,0.5520539154840417,pit,11.003321127017283,0.5520539154840417,35.36,55.36,59.65,5.35,33.29,2023,2023,pit
TLKM.JK,2024-06-01,2901.470703125,12.423783703982709,2.2282122185840025,pit,12.423783703982709,2.2282122185840025,56.43,50.0,41.07,35.72,45.72,2023,2023,pit
TOWR.JK,2024-06-01,690.3116455078125,12.352577626268275,2.4418556156343656,pit,12.352577626268275,2.4418556156343656,66.61,58.93,41.43,17.86,44.73,2023,2023,pit
UNTR.JK,2024-06-01,18924.7890625,3.2382443593252628,0.8422145012874039,pit,3.2382443593252628,0.8422145012874039,66.97,51.78,58.21,64.28,60.6,2023,2023,pit
ADRO.JK,2024-07-01,1578.8455810546875,7.235843,13176.471,trailing,0.0,0.0,76.43,14.29,34.64,96.43,60.61,2023,2023,pit
AKRA.JK,2024-07-01,1311.547119140625,9.339951928989018,2.3057087139676073,pit,9.339951928989018,2.3057087139676073,53.57,39.28,41.43,62.5,51.19,2023,2023,pit
AMRT.JK,2024-07-01,2803.02587890625,33.84050463069166,7.9581328287709905,pit,33.84050463069166,7.9581328287709905,46.79,80.35,27.5,66.07,61.68,2023,2023,pit
ANTM.JK,2024-07-01,1252.630859375,9.780747190437937,0.9823282940196854,pit,9.780747190437937,0.9823282940196854,41.79,25.0,58.57,30.36,34.43,2023,2023,pit
ARTO.JK,2024-07-01,2700.0,43.661972,1.4455135,trailing,517.199544374119,4.47846415586268,25.18,92.86,35.36,32.14,48.94,2023,2023,pit
ASII.JK,2024-07-01,4057.38037109375,4.803751340266645,0.8183353886592982,pit,4.803751340266645,0.8183353886592982,52.14,64.28,74.64,39.28,53.53,2023,2023,pit
BBCA.JK,2024-07-01,9440.408203125,23.849153151436433,4.786350015777605,pit,23.849153151436433,4.786350015777605,77.5,83.92,32.86,73.22,73.46,2023,2023,pit
BBNI.JK,2024-07-01,4198.357421875,5.88926,0.7418746,trailing,0.11619234960067296,0.016232927414295908,63.75,48.22,74.29,50.0,55.33,2023,2023,pit
BBRI.JK,2024-07-01,3867.037109375,9.688521805265324,1.8694783730683164,pit,9.688521805265324,1.8694783730683164,70.54,75.0,54.64,30.36,56.23,2023,2023,pit
BMRI.JK,2024-07-01,5235.77734375,8.875264187814345,1.873365292781834,pit,8.875264187814345,1.873365292781834,77.86,80.36,56.43,66.07,72.34,2023,2023,pit
